,subject,title,content
87,javascript,프론트앤드 백엔드 프레임워크,안녕하세요 컴공 4학년 인학생이고 파이썬 AI 쪽 말고는 제대로 된 프로젝트를 해본적은 없습니다. 최근에 앱이나 웹을 만들고 싶어서 프로젝트를 하려고 하는데 백엔드를 Go 언어로 할지 java 로 할지 javascript 로 할지 고민됩니다. Spring boot 는 난이도가 있지만 취업은 잘된다고해서 끌립니다. 하지만 러닝커브가 꽤 있다고 들어서 Go로 해볼까 하는데 취업시장에 유리한 java를 하는게 좋을까요?? 아니면 GO 도 현제 충분히 취업시장에서 유리한 포지션을 잡고 있는지 궁금합니다!! 취업까지 일년 ~ 일년 반정도 남았고 남은 학점은 별로 없어서 학업보다 프로젝트에 집중하려고 합니다. 혼자서 여러 앱과 웹을 만들어 보고 싶어서 풀스택 개발자로 진행해보고 싶은데 너무 무리한 선택일까요? 프론트엔드는 react 를 공부하려고 합니다!
88,javascript,자바스크립트 this에 대해서,"Javascript 공부를 하던 중에 궁금한 것이 생겨서 질문 남깁니다. 아래의 코드에서 일반 function으로 정의했을때는 this가 window로 설정되고 Arrow function으로 정의했을때는 undefined로 나오는 이유가 뭔가요? const x = 10; setTimeout(function test() { console.log(this); // Window 객체 console.log(x); // 10 }, 1000); setTimeout(() => { console.log(this); // undefined console.log(x); // 10 }, 1000);"
89,javascript,제이쿼리에 대해 질문드립니다,안녕하세요. 프론트엔드 개발자를 목표로 열심히 공부하고 있는 비전공자 입니다. 최근 Javascript 를 공부하고 있습니다. 공부하는 중에 jquery가 도서관에 관련된 책도 많고 언급도 많이 되서 공부해야하나 싶지만 또 굳이 안해도 된다는 말도 있어서 공부하는데 고민이 많이 되는거 같습니다. 원래 이후 vanilla js와 react를 공부할 계획이었는데 어떻게 공부하면 좋을지도 감이 안잡히는것 같습니다. Jquery 현업에서 많이 쓰는지 궁금합니다. 그리고 최근 UI/UX 디자인도 흥미가 생겨서 이부분은 어떻게 추가적으로 공부하면 좋을지 궁금합니다.
90,javascript,자바 공부 후 스프링으로 바로 넘어가도 괜찮을까요?,"현재 국비지원 학원을 다니고 있는 학생이고 진로는 백엔드로 생각하고 있습니다! 현재 학원에서는 jsp를 배우고 있는데 선생님 교육스타일이 저와 맞지 않아서 초반부터 지금까지 계속 헤매고 있습니다ㅠㅠㅠ 이미 절반의 과정이 지나서 그만두지 못하고 있는데 곧 프로젝트는 시작할 거 같아요,, 지금 기본기가 너무 잡히지 않아서 자바를 다시 혼자서 공부 중인데 학원 진도대로 혼자 공부하려고 하니 자바를 끝낸 이후에도 sql html css javascript jsp등.. 시간이 너무 오래걸릴 거 같더라구요..!! 위에 과정들은 조금 천천히 공부한다고 생각하고,, 자바 다음에 서블릿,jsp정도만 듣고 스프링부트->스프링으로 바로 넘어가도 괜찮을까요? 스프링 강의는 김영한 강사님껄로 들을 예정입니다!! 공부 루트를 어떻게 해야할지 모르겠어서 고민하다가 이렇게 질문글 남겨봅니다,, 지금 상황에서 어떻게 공부하는게 제일 좋은 방법일까요?!ㅠㅠ"
91,javascript,자바 스크립트 공부 자료 추천받습니다!,"안녕하세요! 프론트엔드 개발자를 지망하고 있는 소프트웨어공학과 학생입니다. 대학에서 웹 강의를 들으며 HTML, CSS, Javascript 그리고 서버에 대해 공부했었습니다. 그런데 이 강의가 한 학기, 3개월이라는 짧은 시간 안에 배우니 Javascript 이후부터는 진도가 너무 빨라서 머리가 터질것 같았어요. 이후에 따로 공부를 하며 HTML, CSS 정도는 어느정도 깨우친거 같습니다. (앞으로도 계속 공부해야겠지만!) 그런데 자바스크립트는 범위가 상당히 넓기도 하고 인터넷 자료를 찾아봐도 어떤게 좋은지 감이 오지 않아 이렇게 도움 요청합니다! 평소 좋다고 생각했던 책이나 영상, 사이트 등 뭐든 알려주시면 정말 감사하겠습니다 ps. 지금은 겨울방학인데, 단기 인턴십(현장실습)을 다니며 웹 관련 프로젝트를 진행하고 있습니다. 그런데 혼자 공부하는 분위기가 강해서 더욱 필요합니다.."
92,javascript,javascript+react에서 글자 복사,React 초보입니다. 컨텐츠를 복사할 때 사용자에게 알림을 주려고 합니다. 아래의 코드는 command+c를 누를 때 alert를 주는 코드예시입니다. metaKey가 true이고 c를 누를 때를 잘 고려했다고 생각했는데 사수분이 코드리뷰를 하시고는 다시 고쳐보라고 하셨습니다. 두 가지 힌트를 주셨는데요 1. 마우스로 복사할 때는 어떻게 될까? 2. 윈도우에서는 어떻게 될까? 1번에 대해서는 마우스로 복사할 때는 onClick으로 우클릭을 감지한다고 치고.. 복사하기를 클릭하는건 어떻게 판별할 수 있을까요? 2번은 제가 mac으로 개발중이라 고려하지 못했는데 아마 metaKey가 아닌거겠죠???
93,javascript,소프트웨어학과 4학년 조언부탁드려요!,"현재 4학년 1학기 마친 상태 입니다. 이번 방학부터 휴학을 신청했고, 지금은 해외에 거주중입니다. 10월 말에 다시 한국으로 귀국할 예정입니다. 그리고 내년 3월에 복학할 예정입니다. <저의 상태> 저는 지금까지 열심히 전공공부를 하지 않았고, 방학때 혼자서 html,css,javascript,react를 조금씩 건드려 본 상태입니다. 정신 차려보니 4학년1학기가 끝나있더라구요.. <앞으로의 계획> 8월중순부터 5주간 하는 리액트 온라인 스터디를 신청해뒀습니다.(그룹 프로젝트가 포함되어있다고 해서요) 참고로 아직 진로를 정확히 모르겠지만 지금 현재 프론트 엔드 개발쪽에 관심이 있습니다. <궁금한점> - 5주간의 프로젝트가 끝난후 귀국 전까지 어떤 공부를 하면 좋을지 현직자 분들께 묻고 싶어요..!! (평일기준 하루에 2시간씩 공부할수 있습니다. 어학공부도 함께 하고있어서요. ) - 귀국후 11월부터 3월까지 공백이 있는데 이 시기에 어떤 것을 하면 좋을까요?? (학교에서 겨울방학에 인턴쉽 연계 프로그램이 있어서 시도해보려고 합니다) - 자격증을 공부하고 따야할까요? 자격증 관렴해서 의견이 달라서요. ( 정보처리기사 ) 또한 cs공부, 코딩테스트 등 과 관련한 의견도 궁금합니다."
94,javascript,vanilla javascript에서 객체 지향 코드로 작성하는 게 더 좋은가요?,"C++이나 파이썬은 좀 다뤄봤지만 자바스크립트는 초보인 주니어 개발자입니다. 자바스크립트 이전에는 객체 지향적으로만 코드를 짜봤습니다. 노드를 사용해보니 분리된 파일들을 import 하는 개념이 oop같다고 느꼈습니다. 그런데 최근에 html 파일에 직접 코드를 작성하여 굉장히 간단하게 사용하는 방법을 알아내었는데요. 예를 들면 별도의 파일에 클래스를 만든 다음 <script src=""""foobar.js""""></script>를 사용하여 해당 클래스를 html 메인 메서드로 임포트하는 식 입니다. 이런 식으로 자바스크립트를 사용하는 게 효율적이고 일반적인 방식인지 궁금합니다! 관련해서 가벼운 의견이라도 좋으니 답변 부탁드립니다! 미리 감사합니다 :)"
95,javascript,"퇴사이후, 공부방향성과 프론트엔드의 입장에대해?","안녕하세요, 신입 개발자로서 선배 개발자님들께 질문드리고 싶습니다. 저는 Java와 Spring을 사용하는 SI 회사에서 근무하다가 퇴사한 신입 개발자입니다. 대학을 졸업한 후에는 국비 지원 부트캠프나 전문 교육을 받지 않고 취업을 선택했었는데, 개발 지식과 실무 능력이 부족하여 퇴사하게 되었습니다. 현재는 HTML, CSS, JavaScript를 다시 공부하고 있고, 이어서 React에 대해서도 공부하려고 합니다. 그런데 국비 지원 프로그램이나 부트캠프를 다니는 것을 고려하고 있습니다. 하지만 주변 개발자 분들께서는 현재 웹 개발 시장이 포화상태이며, 프론트엔드 개발자로의 취업이 어렵다는 조언을 많이 해주셨습니다. 또한, 프론트엔드 개발자의 몸값이 백엔드 개발자보다 낮으며, 커리어적으로도 넓게 전환하기 어렵다는 얘기를 들었습니다. 이 말이 사실인지 궁금합니다. 또한, 개발자를 꿈꾸지만 부끄럽게도 CS 지식과 알고리즘에 대해서 공부한 적이 없습니다. 취업을 하기 위해서는 코딩 테스트를 보는 기업들이 많다고 들었는데, 알고리즘을 공부하기 앞서 수학을 먼저 공부해야 하는지 궁금합니다. (제가 수학에 어려움을 겪었던 터라 수학에 대한 기초적인 지식이 없습니다.) 그리고 부트캠프나, 국비지원에 도움을 받고싶은데 프론트엔드를 전문적으로 수업하는 기관이 별로 없는것 같은데 백엔드 수업이라도 들어야할까요?"
96,javascript,"react,javascript ImageUrl to File",안녕하세요! react를 이용하여 개발 중 입니다. 아직 주니어라 모르는게 많아 여쭙습니다.. 상품을 수정 시 기존 올려놓은 이미지가 수정이 안되어있으면 수정이 안된 이미지의 File 객체를 그대로 서버에 요청을 보내야하는 상황입니다. 상품의 이미지는 상세API에서 CDN URL로 받고 있는데 해당 CDN URL을 이용하여 File 객체를 얻으려면 어떻게 할 수 있을까요? 검색 후 url get 요청으로 blob()을 이용하여 File객체를 만드는 방법을 해봤는데 size가 0이 나와서 찾던 중 해당 방법은 local 파일에 엑세스할 경우인걸로 이해를 했는데 제가 이해를 한게 맞을지.. 다른 방법이 있는지 궁금합니다.
97,javascript,독학으로 개발 공부를 하신 분들은 어떤 방법으로 공부를 하시나요?,"현재 Udemy 사이트에서 강의를 들으면서 javascript, react, node.js 기반으로 개발 공부를 하며 풀스택 개발자를 꿈꾸고 있는 전공자이자 취준생입니다. 제가 공부를 하면서 공부 방법에 대해서 고민 중에 있습니다. 지금처럼 Udemy 사이트에서 강의를 들으면서 하는 방법과 클론 코딩을 하는 방법 두 가지 방법을 생각하였습니다. 제가 코딩 공부에 대해서 궁금한 게 있어서 질문드려봅니다.. 첫 질문은 클론 코딩을 하면 현재 인터넷 강의를 들으면서 하는 것보다 조금 더 빠르게 배우면서 할 수 있을까요? 다음 질문은 강의를 들으면서 하면 처음부터 듣는 게 나을까요? 아니면 조금이라도 아는 부분에 있어서는 스킵 하면서 듣는 게 나을까요?"
98,javascript,해외 취업,"미국 주립대에 컴퓨터공학을 공부하는 학생입니다. 올해 가을에 3학년이되고 2024년 5월 졸업 예정입니다. 작년 여름에 3개월정도 한국 중소기업에서 인턴을 했었고, 현재는 학교 IT부서에 Network관련 일을 학업과 병행해서 하고있습니다. 또 작년 11월부터 학교 교수님과 Constrained Optimization관련해서 연구를 하고 있습니다. 지금까지는 다양한 분야를 많이 접해보고 뭐가 나에게 맞는지 알아보고있는 과정중에 있습니다. 저 자신이 프로그래밍과 수학을 좋아한다는것정도 알고있고 코딩테스트는 Google에서 주최하는 Code Jam에서 매번 2라운드 정도까지 가능한 수준입니다. 주로 Python을 사용하지만 C++, Java, JavaScript, Haskell정도 가능합니다. 점점 졸업이 가까워져 오면서 취업도 준비해야될것같은 마음인데 어떻게 뭐를 해야될지 구체적으로 잘 모르겠어서 먼저 취업하신 선배님들께 어쭤봅니다. 참고로 졸업후에Software Engineer쪽으로 미국내 취업을 생각중인데 다른쪽으로도 열려있습니다."
99,javascript,Javascript에서 왜 더이상 var를 사용하지 않나요?,"안녕하세요, 이제 막 시작한 코딩 초보입니다. 변수 선언에 대해 배우는 중인데, var은 이제 거의 쓰지 않고 let이나 const로 바꾸어서 사용한다고 배웠습니다. 궁금한 점은 다음과 같습니다. 1. 왜 var 대신 let과 const가 더 좋나요? 2. 그럼 var은 더이상 배우지 않아도 문제 없을까요? 선생님께서는 쓸 일이 거의 없을 거라고 하셨는데, 개발자 커뮤니티 등등 찾아보면 var에 관련된 내용이 은근 많은 것 같아서요..! 감사합니다. 즐거운 연말 되세요 ㅎㅎ."
